"Country","max_Y2009","max_Y2010","max_Y2011","min_Y2009","min_Y2010","min_Y2011"
"Afghanistan",0.165864098448368,0.181770005299417,0.180761099365751,0.142322097378277,0.152623211446741,0.151162790697674
"Albania",0.855890944498539,0.87327954437589,0.875761837787154,0.75267770204479,0.766967252017086,0.761368963900609
"Algeria",0.249818971759594,0.285663082437276,0.287841191066998,0.196234612599565,0.236917562724014,0.227578872740163
"Angola",0.912314326784859,0.914933837429111,0.914883720930233,0.864398658361284,0.862948960302457,0.864651162790698
"Antigua and Barbuda",0.923689449236894,0.924590163934426,0.917197452229299,0.719973457199734,0.721967213114754,0.703821656050955
"Argentina",0.906150341685649,0.905967450271248,0.904524886877828,0.848291571753986,0.84629294755877,0.849321266968326
"Armenia",0.332709405708938,0.302436693741042,0.322748815165877,0.192793635938231,0.1820353559484,0.180094786729858
"Australia",0.995940460081191,0.991387126019946,0.989559691330005,0.916553901668922,0.910698096101541,0.904221516114389
"Austria",0.712495252563616,0.69284064665127,0.714669738863287,0.580326623623244,0.580446497305619,0.599846390168971
"Azerbaijan",0.308506308506309,0.316368078175896,0.319541171650963,0.214896214896215,0.214576547231271,0.214666120442442
"Bahamas",0.913803145020384,0.918685121107266,0.922033898305085,0.605125218404193,0.611880046136101,0.599435028248588
"Bangladesh",0.207563386334336,0.212537569772435,0.21572840567254,0.18263859045982,0.188492915414341,0.189944134078212
"Barbados",0.85177087888063,0.860726643598616,0.87510766580534,0.752076956711849,0.765570934256055,0.782515073212748
"Belarus",0.759548611111111,0.782365591397849,0.787216494845361,0.628038194444444,0.658494623655914,0.652371134020619
"Belgium",0.770202987361164,0.779539448848622,0.783908045977011,0.672539256989659,0.684031710079275,0.684674329501916
"Belize",0.836898395721925,0.838170624450308,0.837511190689346,0.724598930481283,0.727352682497801,0.717994628469113
"Benin",0.523828756058158,0.520722199425523,0.516532258064516,0.485056542810985,0.489125974558884,0.483064516129032
"Bermuda",0.834384858044164,0.844615384615385,0.821635883905013,0.537854889589905,0.626666666666667,0.600527704485488
"Bolivia (Plurinational State of)",0.70911214953271,0.704585026117237,0.704936217415419,0.654205607476635,0.649448636099826,0.651691625069329
"Bosnia and Herzegovina",0.936253421978882,0.933125972006221,0.930088837388953,0.791161517403207,0.794712286158632,0.791425260718424
"Botswana",0.816533333333333,0.800208116545265,0.812853470437018,0.722133333333333,0.677419354838709,0.695115681233933
"Brazil",0.754530477759473,0.754993885038728,0.753623188405797,0.719522240527183,0.720342437831227,0.717391304347826
"Brunei Darussalam",0.541576906505816,0.540086206896552,0.543015332197615,0.404136148211977,0.403879310344828,0.415247018739353
"Bulgaria",0.858055682336832,0.882216014897579,0.876460017969452,0.796439981743496,0.80586592178771,0.800988319856244
"Burkina Faso",0.439024390243902,0.435096153846154,0.444981862152358,0.347967479674797,0.348557692307692,0.360741636436921
"Cabo Verde",0.725247524752475,0.72216796875,0.711938134364427,0.637128712871287,0.6318359375,0.618656355727405
"Cambodia",0.203932327389117,0.202089009990917,0.206204379562044,0.174211248285322,0.174386920980926,0.179744525547445
"Cameroon",0.68001704303366,0.683634833824148,0.683257918552036,0.618662121857691,0.621792175010517,0.622788975730152
"Canada",0.979854955680903,0.979534510433387,0.979911611088791,0.878323932312651,0.876805778491172,0.871836078746485
"Central African Republic",0.662337662337662,0.672201392608463,0.68051807879115,0.602813852813853,0.615425816818425,0.627630868861306
"Chad",0.515906680805938,0.516162669447341,0.510594315245478,0.357900318133617,0.366006256517205,0.365374677002584
"Chile",0.842721946822893,0.843416370106762,0.83348095659876,0.783686345200541,0.778914590747331,0.773250664304694
"China, Hong Kong SAR",0.669314796425025,0.676960784313726,0.667994026879044,0.470705064548163,0.481372549019608,0.482827277252364
"China, Macao SAR",0.708071278825996,0.719621251972646,0.716386554621849,0.549266247379455,0.558653340347186,0.53623949579832
"China, mainland",0.597844827586207,0.599148936170213,0.597816960537364,0.472844827586207,0.473617021276596,0.470193115029388
"China, Taiwan Province of",0.553060325847644,0.563958513396716,0.56369982547993,0.428445618670189,0.435177182368194,0.423647469458988
"Colombia",0.670867668444014,0.647771317829457,0.647478591817317,0.630634997576345,0.608042635658915,0.606089438629876
"Congo",0.804591836734694,0.795512493625701,0.796220633299285,0.758163265306122,0.74604793472718,0.746169560776302
"Costa Rica",0.796404494382022,0.794195250659631,0.783585313174946,0.727191011235955,0.724274406332454,0.716198704103672
"Côte d'Ivoire",0.462480857580398,0.474452554744526,0.478555304740406,0.409647779479326,0.419900115251633,0.422498118886381
"Croatia",0.816876903001305,0.796700847079804,0.80259623992838,0.701174423662462,0.682567989300045,0.692927484333035
"Cuba",0.781844802342606,0.780724691819201,0.768846016434441,0.73389458272328,0.728800896525962,0.718113612004287
"Cyprus",0.417228853139595,0.400307534597642,0.399179066187789,0.290607161390763,0.272680676576115,0.264751154438174
"Czech Republic",0.671548117154812,0.6725,0.669830788278993,0.594560669456067,0.609166666666667,0.594717292612464
"Democratic People's Republic of Korea",0.543555781966378,0.545176110260337,0.54305977710233,0.453387671930718,0.457886676875957,0.460992907801418
"Denmark",0.749651648862053,0.760829493087558,0.75587958607714,0.639108221086856,0.645161290322581,0.636876763875823
"Djibouti",0.659202866099418,0.661375661375661,0.668094218415417,0.593819973130318,0.611552028218695,0.606852248394004
"Dominica",0.834229020256304,0.796509152830992,0.765006385696041,0.711451012815213,0.681140911025969,0.663260962111537
"Dominican Republic",0.825139381652306,0.815165876777251,0.797266514806378,0.75772934617334,0.73696682464455,0.725284738041002
"Ecuador",0.804321728691477,0.799653579676674,0.799311926605505,0.759903961584634,0.752886836027714,0.757454128440367
"Egypt",0.482233502538071,0.465014119861939,0.475155279503106,0.442258883248731,0.42767492940069,0.436645962732919
"El Salvador",0.588780713954567,0.572705882352941,0.579878900791803,0.519703291608716,0.517176470588235,0.515603167210061
"Estonia",0.810621655002058,0.816130380275804,0.825250836120401,0.637299300123507,0.63643961554534,0.648411371237458
"Ethiopia",0.758031088082902,0.748574390876102,0.751898734177215,0.607772020725388,0.593053395541732,0.592405063291139
"Fiji",0.829389788293898,0.852548036758563,0.850482990340193,0.787048567870486,0.811194653299916,0.806383872322554
"Finland",0.721613545816733,0.743424317617866,0.746365914786967,0.629980079681275,0.649627791563275,0.652130325814536
"France",0.785437311503662,0.796240922682614,0.796058269065981,0.678586816027574,0.701836821870995,0.700942587832048
"French Polynesia",0.936633663366337,0.931520644511581,0.929145728643216,0.816831683168317,0.815206445115811,0.81608040201005
"Gabon",0.744735711216158,0.75244161358811,0.749789739276703,0.703051138805329,0.698513800424629,0.694280908326325
"Gambia",0.407097288676236,0.429454967143409,0.429440852034994,0.36244019138756,0.372245844607654,0.376949410422214
"Georgia",0.371380612673101,0.311346863468635,0.325942350332594,0.310952580780529,0.241236162361624,0.240354767184035
"Germany",0.777595404185474,0.765072765072765,0.774897119341564,0.64710709889208,0.635343035343035,0.646502057613169
"Ghana",0.688518781006378,0.680828651685393,0.67868393419671,0.659815733522324,0.654845505617977,0.660133006650333
"Greece",0.748401654757428,0.747001934235977,0.754495699765442,0.639714178262505,0.642166344294004,0.655981235340109
"Grenada",0.900444938820912,0.90249187432286,0.906148867313916,0.655728587319243,0.68851570964247,0.733009708737864
"Guatemala",0.529438405797101,0.530330882352941,0.538427365615282,0.479166666666667,0.477941176470588,0.487338960462017
"Guinea",0.500411184210526,0.505709624796085,0.501426824296779,0.415296052631579,0.419249592169657,0.416225030574806
"Guinea-Bissau",0.408134642356241,0.424463715198539,0.417602996254682,0.356708742402992,0.377909630305796,0.36376404494382
"Guyana",0.942035600182565,0.93427017225748,0.943891402714932,0.859424920127796,0.85312783318223,0.859276018099547
"Haiti",0.672242550967067,0.635781172991622,0.644730077120823,0.594354417145844,0.561360275998029,0.55681233933162
"Honduras",0.504753282028067,0.501374885426215,0.494642857142857,0.450430058850158,0.450504124656279,0.440625
"Hungary",0.902450090744102,0.894934333958724,0.887426900584795,0.740471869328494,0.74624765478424,0.73391812865497
"Iceland",0.759635974304068,0.758360302049622,0.756124115405552,0.648822269807281,0.650485436893203,0.643984757757212
"India",0.466788822721026,0.468200270635995,0.473471223021583,0.425103069170866,0.423996391520072,0.425809352517986
"Indonesia",0.372693726937269,0.375554659136749,0.381911532385466,0.335383353833538,0.344090359015732,0.345971563981043
"Iran (Islamic Republic of)",0.355056179775281,0.377622377622378,0.380147058823529,0.262172284644195,0.289657710710342,0.290441176470588
"Iraq",0.39295154185022,0.372013651877133,0.371734475374732,0.361674008810573,0.341296928327645,0.340042826552463
"Ireland",0.798190401258851,0.808698999230177,0.817147192716237,0.707317073170732,0.704387990762125,0.69309559939302
"Israel",0.446917183509668,0.413154069767442,0.400214209210996,0.342575702298431,0.319767441860465,0.304534094966084
"Italy",0.777235161532682,0.774551012609859,0.771286750668194,0.700225394440271,0.699273977837218,0.692630775105002
"Jamaica",0.858657243816254,0.856571936056838,0.846187363834423,0.738957597173144,0.781083481349911,0.766448801742919
"Japan",0.6156382477626,0.61599625818522,0.634259259259259,0.486104569006123,0.48643592142189,0.50324074074074
"Jordan",0.30726872246696,0.328445747800587,0.343137254901961,0.280102790014684,0.298020527859238,0.308641975308642
"Kazakhstan",0.569011576135352,0.546382600976476,0.592728946157386,0.493321460373998,0.466045272969374,0.491486424298205
"Kenya",0.844218415417559,0.849278460716195,0.847654190827623,0.796038543897216,0.798503474078033,0.796520822351081
"Kiribati",0.608388867110937,0.611132291269539,0.624384702764105,0.571932575460604,0.579489134578727,0.593335857629686
"Kuwait",0.518476621417798,0.543510324483776,0.543765630582351,0.450603318250377,0.480457227138643,0.470167917113255
"Kyrgyzstan",0.499540863177227,0.481430536451169,0.489120580235721,0.422865013774105,0.408986703347088,0.413871260199456
"Lao People's Democratic Republic",0.267045454545455,0.263481551561022,0.267285382830626,0.195075757575758,0.187322611163671,0.194895591647332
"Latvia",0.802970729576234,0.732831191847585,0.736659436008677,0.661424202708606,0.620292423571112,0.639479392624729
"Lebanon",0.409021986353298,0.388295914611704,0.387792397660819,0.287717968157695,0.270150901729849,0.277412280701755
"Lesotho",0.916839916839917,0.931743421052632,0.952302631578947,0.876923076923077,0.893092105263158,0.914473684210526
"Liberia",0.394398530762167,0.385940409683426,0.384722222222222,0.357667584940312,0.346368715083799,0.346759259259259
"Libya",0.311416184971098,0.320591417237649,0.321377331420373,0.255057803468208,0.257843490804183,0.258249641319943
"Lithuania",0.812984891792568,0.820640865584686,0.834154351395731,0.698244181298489,0.713275072825635,0.699096880131363
"Luxembourg",0.864182194616977,0.87881286067601,0.878372768783728,0.669979296066252,0.66199505358615,0.658364466583645
"Madagascar",0.43530644316396,0.433350757971772,0.442605997931748,0.408067050811943,0.40250914793518,0.412616339193382
"Malawi",0.919187358916479,0.916146297948261,0.899776286353468,0.891647855530474,0.890722569134701,0.87427293064877
"Malaysia",0.478764478764479,0.471900471900472,0.475149957155099,0.402831402831403,0.402831402831403,0.403598971722365
"Maldives",0.469199178644764,0.472681704260652,0.487166831194472,0.35523613963039,0.359398496240602,0.365251727541955
"Mali",0.343351173322355,0.323320817688778,0.322314049586777,0.284067517496912,0.265748852732582,0.266528925619835
"Malta",0.336131095123901,0.321756487025948,0.331187122736418,0.195043964828138,0.192415169660679,0.190744466800804
"Mauritania",0.655849701110162,0.630463003028992,0.629677980852916,0.634073441502989,0.617048896581566,0.617493472584856
"Mauritius",0.734433608402101,0.733850129198966,0.758594051757435,0.696174043510878,0.684754521963824,0.703746620316725
"Mexico",0.490597576264104,0.488333333333333,0.500415282392027,0.433765148349352,0.41125,0.416112956810631
"Mongolia",0.91476903057905,0.906976744186047,0.91992775436484,0.837996096291477,0.825283243887895,0.832630945213727
"Montenegro",0.898014791747762,0.895445544554455,0.889560661023781,0.730634488127676,0.732673267326732,0.719064893188231
"Morocco",0.256410256410256,0.265818547037161,0.263558201058201,0.21012321012321,0.220957482423837,0.21792328042328
"Mozambique",0.777458033573141,0.791955617198336,0.778033088235294,0.760191846522782,0.769764216366158,0.759191176470588
"Myanmar",0.333169048792509,0.340506934481109,0.337303477846594,0.282897979300148,0.290769966523195,0.286326822296332
"Namibia",0.808620689655172,0.815411155836688,0.81994301994302,0.760344827586207,0.765957446808511,0.767521367521368
"Nepal",0.548785683851726,0.55002128565347,0.551260504201681,0.450788240306775,0.451255853554704,0.45
"Netherlands",0.762687969924812,0.7686256362795,0.759962494139709,0.658834586466165,0.691346598796853,0.684950773558369
"New Caledonia",0.95998023715415,0.959862946647088,0.960591133004926,0.822134387351778,0.815956926089085,0.81871921182266
"New Zealand",0.982758620689655,0.973513011152416,0.996951219512195,0.852749301025163,0.849907063197026,0.866869918699187
"Nicaragua",0.54954128440367,0.558743169398907,0.561138283681636,0.521559633027523,0.521402550091075,0.520231213872832
"Niger",0.181937172774869,0.196070055531824,0.185121846943138,0.152268760907504,0.152926099957283,0.150491663103891
"Nigeria",0.479724560061209,0.481257099583491,0.514919663351186,0.392884468247896,0.392275653161681,0.428844682478959
"Norway",0.76062445793582,0.743096234309623,0.775180620484488,0.674327840416305,0.648117154811716,0.671058223544412
"Occupied Palestinian Territory",0.36042600896861,0.303977272727273,0.307182320441989,0.243273542600897,0.196590909090909,0.197237569060774
"Pakistan",0.326222684703434,0.319126819126819,0.326166754063975,0.293964620187305,0.286382536382536,0.297850026219192
"Panama",0.866026289180991,0.868459657701712,0.870023980815348,0.80788675429727,0.814669926650367,0.81294964028777
"Paraguay",0.47977153736316,0.487347703842549,0.474686483975848,0.440266539742979,0.446110590440487,0.434742220157919
"Peru",0.689320388349515,0.697152717860224,0.690038477982044,0.634157105030892,0.639775668679896,0.630183839247542
"Philippines",0.268059972739664,0.300864815657715,0.288808664259928,0.199000454338937,0.227127901684115,0.216606498194946
"Poland",0.759554140127389,0.769787063077541,0.768321513002364,0.688694267515924,0.703093611892326,0.700157604412924
"Portugal",0.818253968253968,0.819830713422007,0.810209962947715,0.714285714285714,0.717049576783555,0.70399341292713
"Republic of Korea",0.543274634694642,0.548115623856568,0.549062049062049,0.381790932933683,0.387852177094768,0.383116883116883
"Republic of Moldova",0.900467289719626,0.885849056603774,0.871402042711235,0.829439252336449,0.809905660377358,0.797121634168988
"Romania",0.886642885453825,0.903354632587859,0.904518664047151,0.82084819659136,0.833865814696486,0.831434184675835
"Russian Federation",0.817303822937626,0.810939357907253,0.807526460211682,0.73682092555332,0.735235830360682,0.733829870638965
"Rwanda",0.869163424124514,0.863372093023256,0.865765330758088,0.77431906614786,0.778585271317829,0.781265089328827
"Saint Kitts and Nevis",0.940555555555556,0.940022421524664,0.934950385887541,0.760555555555556,0.767937219730942,0.7651598676957
"Saint Lucia",0.933117583603021,0.927652733118971,0.923480083857442,0.830097087378641,0.832797427652733,0.825471698113208
"Saint Vincent and the Grenadines",0.891102257636122,0.886866059817945,0.871176217147781,0.715803452855245,0.697876029475509,0.717363205514864
"Samoa",0.579971523493118,0.585040495474035,0.593647828117702,0.511153298528714,0.517865650309671,0.538066324147595
"Sao Tome and Principe",0.843825665859564,0.840550384459733,0.840224809313529,0.780871670702179,0.78874949413193,0.786029706945002
"Saudi Arabia",0.480171073094868,0.48429814604616,0.494296577946768,0.427293934681182,0.413545213772229,0.418250950570342
"Senegal",0.524362986142155,0.522494432071269,0.517379679144385,0.493965131873044,0.497104677060134,0.492869875222816
"Serbia",0.84720908230842,0.868828654404647,0.845819236346061,0.714285714285714,0.764762826718297,0.72450459159014
"Sierra Leone",0.360112097150864,0.364394993045897,0.373586612392583,0.291919663708547,0.297635605006954,0.309362279511533
"Slovakia",0.721673718852844,0.71355617455896,0.737401756819233,0.610249177244946,0.609563602599814,0.630143319463708
"Slovenia",0.886975717439294,0.887709991158267,0.878091106290672,0.803973509933775,0.805923961096375,0.796963123644252
"Solomon Islands",0.806122448979592,0.813157894736842,0.808322266489597,0.758651286601597,0.767982456140351,0.758300132802125
"Somalia",0.588586030664395,0.57190635451505,0.588082901554404,0.561328790459966,0.550167224080268,0.565630397236615
"South Africa",0.912414624347127,0.913146466640347,0.911417322834646,0.869425472077139,0.872878010264509,0.87007874015748
"Spain",0.727118644067797,0.709871244635193,0.69270166453265,0.663983050847458,0.653648068669528,0.63849765258216
"Sri Lanka",0.228138528138528,0.195026178010471,0.220017256255393,0.204329004329004,0.170157068062827,0.193701466781708
"Sudan (former)",0.501385041551247,0.499720826353992,0.508830022075055,0.440997229916897,0.440536013400335,0.444260485651214
"Suriname",0.951585976627713,0.956340956340956,0.955932203389831,0.89440734557596,0.894386694386694,0.896610169491525
"Swaziland",0.897587395371738,0.901422265816577,0.898826979472141,0.797144263909404,0.783717508582639,0.782502443792767
"Sweden",0.725338491295938,0.726878612716763,0.765188042430087,0.625241779497099,0.629576107899807,0.674059787849566
"Switzerland",0.689253344842469,0.691176470588235,0.687526607066837,0.577039274924472,0.576989619377162,0.57088122605364
"Syrian Arab Republic",0.306676725763863,0.296515937731653,0.288797915891329,0.249339871746511,0.24351371386212,0.224413844436174
"Tajikistan",0.404109589041096,0.407545164718385,0.429171038824764,0.354056902002107,0.353878852284803,0.37408184679958
"Thailand",0.299336650082919,0.310671611042439,0.322674418604651,0.210199004975124,0.216728471363824,0.230897009966777
"The former Yugoslav Republic of Macedonia",0.839440098806093,0.828618968386023,0.833827893175074,0.75916014820914,0.749168053244592,0.753285290377279
"Timor-Leste",0.571900826446281,0.569347004856989,0.574353448275862,0.538292011019284,0.538586076632488,0.535021551724138
"Togo",0.613756613756614,0.614638447971781,0.612719298245614,0.585537918871252,0.585097001763668,0.582456140350877
"Trinidad and Tobago",0.892605633802817,0.890909090909091,0.891089108910891,0.811179577464789,0.812860310421286,0.806715454154111
"Tunisia",0.240697284612806,0.247058823529412,0.248339973439575,0.171974522292994,0.17546218487395,0.172974767596282
"Turkey",0.359585817383119,0.366897419760856,0.376533501100975,0.298085974270474,0.303650094398993,0.313620635419943
"Turkmenistan",0.294470046082949,0.3091985428051,0.311729803742583,0.241935483870968,0.255464480874317,0.258785942492013
"Uganda",0.851957975167144,0.84509711037423,0.834761904761905,0.783190066857689,0.776409284699195,0.764761904761905
"Ukraine",0.808202653799759,0.811405295315682,0.803685897435897,0.724567752312023,0.720977596741344,0.71474358974359
"United Arab Emirates",0.420948616600791,0.437645236250968,0.487065779748707,0.344268774703557,0.357862122385747,0.393569844789357
"United Kingdom",0.711927362773421,0.72488536890371,0.713515754560531,0.65249690466364,0.661108795331388,0.646766169154229
"United Republic of Tanzania",0.783619817997978,0.780538302277433,0.780415430267062,0.728008088978766,0.722049689440994,0.722551928783383
"United States of America",0.987111448066717,0.98448145344436,0.982183472327521,0.82524639878696,0.819833459500378,0.831690674753601
"Uruguay",0.843847874720358,0.831728564878496,0.841890049977283,0.775391498881432,0.74828060522696,0.751476601544752
"Uzbekistan",0.350447479981159,0.3590573012939,0.360663288807001,0.271314178049929,0.279112754158965,0.280515891294334
"Vanuatu",0.610099337748344,0.590191188694929,0.597210481825866,0.55794701986755,0.537822111388196,0.54480135249366
"Venezuela (Bolivarian Republic of)",0.68639798488665,0.704953031596926,0.69921875,0.651973131821998,0.670367207514944,0.659288194444444
"Viet Nam",0.261385199240987,0.258979206049149,0.259971844204599,0.180265654648956,0.185727788279773,0.182543406851244
"Yemen",0.375189873417721,0.369360436291522,0.370278330019881,0.334683544303797,0.336638572136837,0.33051689860835
"Zambia",0.922253521126761,0.922691879866518,0.923960612691466,0.87887323943662,0.883759733036707,0.886761487964989
"Zimbabwe",0.90194075587334,0.889623601220753,0.889607160616609,0.855975485188968,0.847914547304171,0.847836897066136
